date,dp_lag1,ep_lag1,bm_lag1,ntis_lag1,tbl_lag1,tms_lag1,dfy_lag1,infl_lag1,corpr_lag1,ltr_lag1,svar_lag1,excess_return_1m_lag1,excess_return_1m,realized_vol_1m
2018-02-01,49.289023,111.733333,0.222519,-0.019044,0.014100,-0.045600,0.007100,0.005448,-0.024300,-0.031500,0.000774,0.056960,-0.026659,0.024848
2018-03-01,49.646026,113.586667,0.232478,-0.018321,0.015700,-0.038100,0.006900,0.004535,-0.031300,-0.022400,0.005362,-0.038761,0.002370,0.024943
2018-04-01,50.003030,115.440000,0.259537,-0.018222,0.017000,0.008900,0.007700,0.002261,0.012400,0.025900,0.003247,-0.026659,0.022400,0.025213
2018-05-01,50.332116,117.786667,0.258892,-0.018607,0.017600,-0.035300,0.008200,0.003975,-0.020000,-0.017700,0.002363,0.002370,0.005440,0.025194
2018-06-01,50.661203,120.133333,0.256213,-0.018934,0.018600,-0.002200,0.008300,0.004159,0.014000,0.016400,0.000923,0.022400,0.035544,0.026163
2018-07-01,50.990290,122.480000,0.257737,-0.022101,0.019000,-0.018300,0.008700,0.001594,-0.012400,0.000700,0.000623,0.005440,0.031338,0.026519
2018-08-01,51.439859,125.116667,0.246138,-0.017096,0.019600,-0.032700,0.009200,0.000067,0.010100,-0.013100,0.000654,0.035544,0.003638,0.026636
2018-09-01,51.889427,127.753333,0.240928,-0.021451,0.020300,-0.005100,0.008900,0.000556,0.005800,0.015200,0.000471,0.031338,-0.070309,0.035457
2018-10-01,52.338996,130.390000,0.236434,-0.020834,0.021300,-0.073100,0.009000,0.001162,-0.012000,-0.051800,0.000230,0.003638,0.017952,0.034870
2018-11-01,52.808723,131.056667,0.249073,-0.021217,0.022500,-0.042900,0.009300,0.001767,-0.032300,-0.020400,0.004578,-0.070309,-0.092546,0.044458
2018-12-01,53.278451,131.723333,0.244950,-0.024593,0.023300,0.027200,0.010000,-0.003349,0.007100,0.050500,0.002838,0.017952,0.079309,0.047757
2019-01-01,53.748178,132.390000,0.268167,-0.019228,0.023700,0.024400,0.011100,-0.003194,0.037000,0.048100,0.006793,-0.092546,0.029908,0.047103
2019-02-01,54.144423,133.056667,0.250229,-0.019305,0.023700,-0.015700,0.011900,0.001907,0.027700,0.008000,0.003011,0.079309,0.017631,0.046256
2019-03-01,54.540668,133.723333,0.241382,-0.023159,0.023900,-0.033000,0.011600,0.004227,-0.007400,-0.009100,0.000532,0.029908,0.038529,0.047123
2019-04-01,54.936913,134.390000,0.244270,-0.023231,0.024000,0.020700,0.010700,0.005641,0.048500,0.044700,0.001107,0.017631,-0.065287,0.051566
2019-05-01,55.317034,134.683333,0.238168,-0.021700,0.023800,-0.036400,0.010100,0.005295,-0.008900,-0.012600,0.000374,0.038529,0.067761,0.054906
2019-06-01,55.697154,134.976667,0.255232,-0.020358,0.023500,0.029500,0.009600,0.002129,0.037600,0.053000,0.001832,-0.065287,0.012703,0.054261
2019-07-01,56.077275,135.270000,0.238105,-0.012538,0.021700,-0.011300,0.010400,0.000199,0.033700,0.010400,0.001065,0.067761,-0.017685,0.054037
2019-08-01,56.458019,134.480000,0.235763,-0.012604,0.021000,-0.018600,0.009900,0.001671,0.008400,0.002400,0.000594,0.012703,0.016991,0.054214
2019-09-01,56.838763,133.690000,0.239879,-0.010142,0.019500,0.060200,0.008900,-0.000051,0.073800,0.079700,0.004318,-0.017685,0.020121,0.049155
2019-10-01,57.219507,132.900000,0.235302,-0.010838,0.018900,-0.038100,0.008800,0.000783,-0.019000,-0.019200,0.000605,0.016991,0.035006,0.049609
2019-11-01,57.559879,135.090000,0.234176,-0.013157,0.016500,-0.021700,0.009100,0.002286,0.000600,-0.005200,0.001510,0.020121,0.028387,0.037220
2019-12-01,57.900251,137.280000,0.225785,-0.007796,0.015400,-0.021300,0.008800,-0.000536,0.001400,-0.005900,0.000306,0.035006,-0.001192,0.032913
2020-01-01,58.240623,139.470000,0.221932,-0.007199,0.015400,-0.040700,0.008700,-0.000910,-0.008900,-0.025300,0.000502,0.028387,-0.083072,0.043051
2020-02-01,58.687283,131.756667,0.224150,-0.007694,0.015200,0.048000,0.008300,0.003880,0.051900,0.063200,0.001119,-0.001192,-0.123197,0.056677
2020-03-01,59.133943,124.043333,0.249262,-0.005560,0.015200,0.043600,0.008300,0.002741,0.028000,0.058800,0.004777,-0.083072,0.128890,0.067696
2020-04-01,59.580604,116.330000,0.302505,-0.007700,0.002900,0.059600,0.012700,-0.002176,-0.035100,0.062500,0.073153,-0.123197,0.047718,0.065369
2020-05-01,59.614873,110.630000,0.272329,-0.010538,0.001400,0.006800,0.017000,-0.006687,0.034700,0.008200,0.014308,0.128890,0.020248,0.062948
2020-06-01,59.649142,104.930000,0.261199,-0.014967,0.001300,-0.011000,0.014500,0.000020,0.008400,-0.009700,0.004072,0.047718,0.056810,0.064505
2020-07-01,59.683412,99.230000,0.256850,-0.016845,0.001600,0.000700,0.012000,0.005472,0.014600,0.002300,0.007209,0.020248,0.071968,0.066053
2020-08-01,59.406020,98.893333,0.250869,-0.011998,0.001300,0.027400,0.011700,0.005058,0.061000,0.028700,0.001608,0.056810,-0.038251,0.068088
2020-09-01,59.128628,98.556667,0.233205,-0.008504,0.001000,-0.035900,0.010200,0.003153,-0.048800,-0.034900,0.000743,0.071968,-0.026509,0.069024
2020-10-01,58.851237,98.220000,0.238648,-0.005698,0.001100,0.006900,0.010500,0.001393,0.004100,0.008000,0.004907,-0.038251,0.109304,0.074535
2020-11-01,58.660440,96.856667,0.250175,-0.001895,0.001000,-0.024800,0.010900,0.000415,-0.019000,-0.023800,0.003661,-0.026509,0.041472,0.074805
2020-12-01,58.469643,95.493333,0.223696,-0.005262,0.000900,0.008400,0.010000,-0.000611,0.050900,0.009300,0.002492,0.109304,-0.010052,0.075075
2021-01-01,58.278846,94.130000,0.216622,-0.000098,0.000900,-0.012400,0.009000,0.000941,0.000000,-0.011500,0.000678,0.041472,0.026104,0.068379
2021-02-01,58.063693,105.486667,0.221129,0.002697,0.000800,-0.031200,0.007900,0.004254,-0.033100,-0.030400,0.002078,-0.010052,0.043314,0.050185
2021-03-01,57.848540,116.843333,0.214340,0.007014,0.000400,-0.058500,0.007200,0.005474,-0.040200,-0.058100,0.001501,0.026104,0.053904,0.042023
2021-04-01,57.633387,128.200000,0.193837,0.015718,0.000300,-0.032500,0.007000,0.007083,-0.033000,-0.032200,0.002473,0.043314,0.006208,0.042410
2021-05-01,57.710605,138.386667,0.188726,0.020054,0.000200,0.023600,0.007000,0.008219,0.022200,0.023800,0.001059,0.053904,0.023682,0.042355
2021-06-01,57.787824,148.573333,0.185148,0.017464,0.000200,-0.000100,0.006600,0.008017,0.004500,0.000100,0.001496,0.006208,0.024305,0.041500
2021-07-01,57.865042,158.760000,0.185293,0.017255,0.000400,0.028000,0.006500,0.009291,0.044200,0.028400,0.000607,0.023682,0.030600,0.039077
2021-08-01,58.328189,164.296667,0.182996,0.016079,0.000500,0.030000,0.006700,0.004811,0.023900,0.030500,0.001124,0.024305,-0.046077,0.040266
2021-09-01,58.791336,169.833333,0.180795,0.014846,0.000500,-0.004000,0.006900,0.002066,-0.004500,-0.003500,0.000602,0.030600,0.070510,0.039149
2021-10-01,59.254483,175.370000,0.188898,0.015598,0.000400,-0.025400,0.007000,0.002716,-0.019400,-0.025000,0.001393,-0.046077,-0.007356,0.031724
2021-11-01,59.635361,182.870000,0.178480,0.013368,0.000500,0.004600,0.006700,0.008308,0.015900,0.005100,0.001151,0.070510,0.043485,0.031839
2021-12-01,60.016239,190.370000,0.185394,0.015640,0.000500,0.020500,0.006600,0.004913,0.009400,0.021000,0.001327,-0.007356,-0.052243,0.037477
2022-01-01,60.397117,197.870000,0.175932,0.012970,0.000600,-0.011600,0.006500,0.003073,-0.012900,-0.011000,0.002518,0.043485,-0.029293,0.039738
2022-02-01,60.921403,197.883333,0.181973,0.011640,0.001500,-0.020444,0.006500,0.008415,-0.033662,-0.018944,0.002780,-0.052243,0.037825,0.039399
2022-03-01,61.445689,197.896667,0.188627,0.008487,0.003300,-0.009889,0.007200,0.009134,-0.020003,-0.006589,0.003676,-0.029293,-0.087676,0.046557
2022-04-01,61.969974,197.910000,0.206921,-0.001122,0.004400,-0.035536,0.008600,0.013351,-0.025215,-0.031136,0.004747,0.037825,0.000074,0.046530
2022-05-01,62.653185,196.026667,0.217595,-0.005663,0.007600,-0.038580,0.009000,0.005583,-0.054681,-0.030980,0.004927,-0.087676,-0.082283,0.051478
2022-06-01,63.336395,194.143333,0.217510,-0.003372,0.009800,-0.007973,0.009900,0.011024,0.009337,0.001827,0.007760,0.000074,0.092966,0.058831
2022-07-01,64.019605,192.260000,0.233162,-0.004815,0.014900,-0.023697,0.010300,0.013736,-0.028000,-0.008797,0.007203,-0.082283,-0.042195,0.058787
2022-08-01,64.452505,190.533333,0.218470,-0.006120,0.022300,-0.006359,0.011500,-0.000118,0.032374,0.015941,0.003188,0.092966,-0.093395,0.062775
2022-09-01,64.885405,188.806667,0.227724,-0.009731,0.026300,-0.051109,0.010800,-0.000354,-0.029326,-0.024809,0.003349,-0.042195,0.077948,0.063989
2022-10-01,65.318305,187.080000,0.249801,-0.011291,0.031300,-0.065836,0.011000,0.002151,-0.052554,-0.034536,0.004934,-0.093395,0.051265,0.066729
2022-11-01,65.853146,182.303333,0.219219,-0.015252,0.037200,-0.051137,0.011600,0.004056,-0.010342,-0.013937,0.006504,0.077948,-0.062084,0.066356
2022-12-01,66.387987,177.526667,0.207451,-0.017011,0.041500,-0.014722,0.011700,-0.001010,0.051783,0.026778,0.006343,0.051265,0.060310,0.068780
2023-01-01,66.922828,172.750000,0.216479,-0.021249,0.042500,-0.047682,0.011600,-0.003070,-0.004387,-0.005182,0.002701,-0.062084,-0.027665,0.068633
2023-02-01,67.352366,173.556667,0.210516,-0.020773,0.045400,-0.020340,0.011000,0.007995,0.040068,0.025060,0.002286,0.060310,0.033879,0.068608
2023-03-01,67.781904,174.363333,0.219730,-0.022011,0.046500,-0.069899,0.010300,0.005582,-0.031809,-0.023399,0.001740,-0.027665,0.011515,0.063521
2023-04-01,68.211442,175.170000,0.220224,-0.022331,0.046900,-0.017955,0.011100,0.003311,0.027843,0.028945,0.002889,0.033879,0.001706,0.063511
2023-05-01,68.379274,177.116667,0.214902,-0.021389,0.049200,-0.043841,0.010600,0.005059,0.007656,0.005359,0.001029,0.011515,0.062952,0.059559
2023-06-01,68.547105,179.063333,0.222672,-0.020660,0.051400,-0.063010,0.011000,0.002518,-0.014485,-0.011610,0.001369,0.001706,0.027200,0.054773
2023-07-01,68.714936,181.010000,0.212969,-0.015673,0.051600,-0.059109,0.011000,0.003229,0.004117,-0.007509,0.001114,0.062952,-0.019924,0.053073
2023-08-01,68.914336,182.090000,0.206070,-0.016677,0.052500,-0.056040,0.010800,0.001908,0.003447,-0.003540,0.000537,0.027200,-0.051866,0.046229
2023-09-01,69.113736,183.170000,0.211041,-0.016514,0.053000,-0.058182,0.010700,0.004367,-0.007769,-0.005182,0.001337,-0.019924,-0.025740,0.042830
2023-10-01,69.313136,184.250000,0.218690,-0.017989,0.053200,-0.075294,0.010300,0.002485,-0.026694,-0.022094,0.001023,-0.051866,0.086404,0.047408
2023-11-01,69.643321,186.976667,0.221698,-0.014711,0.053400,-0.065483,0.010200,-0.000383,-0.018726,-0.012083,0.001678,-0.025740,0.041206,0.042564
2023-12-01,69.973507,189.703333,0.203827,-0.020618,0.052700,-0.017970,0.010100,-0.002015,0.059782,0.034730,0.001341,0.086404,0.011131,0.040341
2024-01-01,70.303692,192.430000,0.194424,-0.017441,0.052400,-0.018750,0.009000,-0.000993,0.043353,0.033650,0.000797,0.041206,0.048831,0.039366
2024-02-01,70.477403,192.083333,0.192076,-0.015188,0.052200,-0.055006,0.008100,0.005448,-0.001701,-0.002806,0.000980,0.011131,0.027911,0.039220
2024-03-01,70.651114,191.736667,0.187908,-0.013678,0.052400,-0.065519,0.007400,0.006190,-0.015030,-0.013119,0.001255,0.048831,-0.044500,0.043188
2024-04-01,70.824826,191.390000,0.195641,-0.011172,0.052400,-0.045974,0.007400,0.006464,0.012929,0.006426,0.000782,0.027911,0.045031,0.043870
2024-05-01,71.208484,192.903333,0.205944,-0.011515,0.052400,-0.075674,0.007200,0.003893,-0.025447,-0.023274,0.001558,-0.044500,0.033099,0.041882
2024-06-01,71.592142,194.416667,0.201310,-0.012130,0.052500,-0.037932,0.007000,0.001662,0.018730,0.014568,0.000829,0.045031,0.007648,0.041737
2024-07-01,71.975800,195.930000,0.199085,-0.014270,0.052400,-0.042315,0.006900,0.000338,0.006361,0.010085,0.000356,0.033099,0.019483,0.040426
2024-08-01,72.450633,197.376667,0.190681,-0.011832,0.052000,-0.030121,0.007200,0.001162,0.023835,0.021879,0.001748,0.007648,0.018821,0.034199
2024-09-01,72.925466,198.823333,0.187377,-0.011028,0.050500,-0.037708,0.007300,0.000814,0.015726,0.012792,0.003184,0.019483,-0.012590,0.032783
2024-10-01,73.400300,200.270000,0.183981,-0.010283,0.047200,-0.035177,0.007400,0.001604,0.017730,0.012023,0.001466,0.018821,0.056420,0.028357
2024-11-01,73.877618,203.570000,0.186478,-0.009458,0.045100,-0.068911,0.006800,0.001151,-0.024271,-0.023811,0.001062,-0.012590,-0.027145,0.030787
